# git_commit: 8a1f94c
# seed: 0
# prompt_version: none
# split: tuning
# dataset_sample: 400
# n_per_stratum: 800
# n_queries: 153
config_id,grid,model,provider,n_max,verify_enabled,encoding,k_hop,token_budget,threshold,prompt_version,query_id,plan_id,stratum,expected,final_node_id,abstained,correct,attempts,last_failed_predicate,subgraph_tokens,prompt_tokens,completion_tokens,latency_s,widened,verify_predicates,current_node
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q0271c44f9624,51e186e9fe1096ea5929d2800510afe2,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0007,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q029d8a17d13f,f8ad712526cf1190f90ff553fc7f202b,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q05a6fed82a75,51e186e9fe1096ea5929d2800510afe2,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0006,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q0da6d22e7ba7,006d330fcffd2c0979fbc1677e6f00f9,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0010,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q1207de9813e3,e778c9d8c08ab430fa5240f09b10d753,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0003,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q126dbfefaa00,547247049170181bd997fb5c0d810433,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q127e32c5c069,bebedcde2910afd63def561f3fdfdc28,functional,r8,,True,False,1,no_lexical_match,0,0,0,0.0018,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q138649a4255d,e0df9684a7eb9c98cce5a05774cc428a,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0007,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q14c46e36f24b,0fa3734f861d70658ddf2f8f8b998349,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q197fa4862e3b,5853a17ba4b1c798cf802b458c675fce,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q1bcb39177152,e778c9d8c08ab430fa5240f09b10d753,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q1c3ce5a9fba6,44e91d586fb270fe5a36926323711784,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0018,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q1e0e77d0216c,e4cd0a9247ac883ad4a7edae77324d58,functional,r6,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q1f5a220c4eef,9df8a72b74bd44e26b2f71b73883656a,functional,r5,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q217b4960398a,1b881787b754dbb19e636bf061dd5345,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0011,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q22facc48aead,e0df9684a7eb9c98cce5a05774cc428a,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0008,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q23c1d6da566d,4c056b69ecd2ed644d745ef207fed45e,functional,r10,,True,False,1,no_lexical_match,0,0,0,0.0024,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q23f744156b7b,35cb37263bc0ab3b6edf66c925bd94d3,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0006,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q24b3a99b781e,f8ad712526cf1190f90ff553fc7f202b,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q28e0763a8658,4c0631f2ba0600092926792760d5ee4a,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0007,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q2c651e4f516e,466f37e403e87fef06d98eea91bf7770,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q2c820c3e622d,35cb37263bc0ab3b6edf66c925bd94d3,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0005,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q2cc4d15e8134,7873bb55651dd82131283e4f292c319f,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q2d0f2931b4bd,65b5e3114757620fac8f8c9c8fba66c2,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0026,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q31074766ebd2,b3600dd15b0309db78a944fd51a0a4f1,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q3423ab2b8c38,47bdd129cd7db6586253611c607dd645,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q365310e1fd23,7447cdcb4908f1c4ea0741464760117a,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q392af6856e3b,d582cb7d6dc59e3d4dc75bb9f8dad4f9,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0011,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q3aabe060cb4e,8926754ee7c07ba3f2e7c4ac3bfa3418,functional,r7,,True,False,1,no_lexical_match,0,0,0,0.0009,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q3bae7e066a14,3cbfd1351ff1db1738db5dc34977888d,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q3ed7db5aef3d,bebedcde2910afd63def561f3fdfdc28,functional,r10,,True,False,1,no_lexical_match,0,0,0,0.0017,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q40cd2e6a3494,51e186e9fe1096ea5929d2800510afe2,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0006,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q415c41df6621,78a905531728497cdb3f3716fa2ed185,functional,r6,,True,False,1,no_lexical_match,0,0,0,0.0006,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q41b7b280652d,0ea0877ec47c88c13a920dfe0576901b,functional,r7,,True,False,1,no_lexical_match,0,0,0,0.0005,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q43e3fcc99110,4c0631f2ba0600092926792760d5ee4a,functional,r6,,True,False,1,no_lexical_match,0,0,0,0.0005,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q4939d097017e,4c0631f2ba0600092926792760d5ee4a,functional,r6,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q4971dcca7c46,ad7e07ef33b33f1cd6e5796232ac9d62,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q4bb410eb0b40,3b5dad1075b648e3d66a122d17351143,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0011,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q4bcbfae17889,1c488ee0a9a54fffd1a61aad61757506,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0007,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q504136ccb325,0fa3734f861d70658ddf2f8f8b998349,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q50dc53391469,51e186e9fe1096ea5929d2800510afe2,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0003,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q539bb2a9ebf3,4e083ec52a66832bdc2584c821421517,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0008,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q546bc8455a99,1d938aa8a23c8507e035f5a7d4614180,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0013,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q55bfc805cfd6,1c488ee0a9a54fffd1a61aad61757506,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0007,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q56b54a28bdae,67392c0d72d99a2a75d1a07bcebcdc2a,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5796f27a536c,006d330fcffd2c0979fbc1677e6f00f9,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0006,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q581045b5b069,4c056b69ecd2ed644d745ef207fed45e,functional,r5,,True,False,1,no_lexical_match,0,0,0,0.0014,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5af043e74510,b3600dd15b0309db78a944fd51a0a4f1,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5b49d0b5b10f,35cb37263bc0ab3b6edf66c925bd94d3,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5bb6e73687ec,006d330fcffd2c0979fbc1677e6f00f9,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0009,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5c3f05e2673c,da6d1b308527be492071bfde0269193f,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5c4cf3c44a23,e778c9d8c08ab430fa5240f09b10d753,functional,r4,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q5fd266bdf22a,67392c0d72d99a2a75d1a07bcebcdc2a,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0004,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q61e3f3162f39,547247049170181bd997fb5c0d810433,functional,r2,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q61f6507a6f0c,119d208026a45538f88e54018ecd0051,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0008,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q654483d903e8,2d53ef476043c1df54a3357717541c36,functional,r5,,True,False,1,no_lexical_match,0,0,0,0.0015,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q6565355079ff,0689adf36dbcc7a5146dc77f49b35ab7,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q6566cca5dc70,ad7e07ef33b33f1cd6e5796232ac9d62,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q677c25e6f9e7,3b5dad1075b648e3d66a122d17351143,functional,r3,,True,False,1,no_lexical_match,0,0,0,0.0002,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q6a7f526d7937,1262d67985c1aa3ab8ac3dfabb0dbb3d,functional,r1,,True,False,1,no_lexical_match,0,0,0,0.0014,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q6a8ee0e03132,494070989c90c425abe243ba205137df,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q6b38dfc292c1,65b5e3114757620fac8f8c9c8fba66c2,functional,r8,,True,False,1,no_lexical_match,0,0,0,0.0014,False,
lexical|main|n0|v1|elexical|kNA,main,lexical,none,0,True,lexical,NA,0,0.6,none,q6eb962616a3e,119d208026a45538f88e54018ecd0051,functional,r0,,True,False,1,no_lexical_match,0,0,0,0.0001,False,
